Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Shipping Type,Add-on Total,Total Transaction
12633,61,Male,Yes,Laptop,LTP123,2,Completed,Credit Card,6743.2,674.32,10,Expedited,149.36,6892.5599999999995
12634,25,Female,No,Smartphone,SMP234,1,Cancelled,PayPal,5698.4,1139.68,5,Expedited,186.63,5885.03
12634,25,Female,No,Laptop,LTP123,5,Completed,Bank Transfer,1348.64,674.32,2,Standard,48.8,1397.44
12635,56,Female,No,Smartwatch,SWT567,1,Completed,Credit Card,4595.0,459.5,10,Same Day,0.0,4595.0
12636,75,Female,No,Smartphone,SMP234,2,Completed,Credit Card,6838.08,1139.68,6,Standard,50.62,6888.7
12637,36,Female,No,Smartphone,SMP234,1,Completed,Credit Card,11396.8,1139.68,10,Expedited,51.94,11448.74
12638,37,Male,No,Laptop,LTP123,3,Completed,PayPal,6068.88,674.32,9,Standard,44.38,6113.26
12641,52,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,4718.46,786.41,6,Expedited,144.25,4862.71
12643,28,Male,No,Tablet,TBL345,4,Completed,PayPal,4718.46,786.41,6,Standard,30.28,4748.74
12645,54,Male,No,Laptop,LTP123,1,Cancelled,Bank Transfer,1348.64,674.32,2,Expedited,172.2,1520.8400000000001
12645,54,Male,No,Tablet,TBL345,1,Completed,Bank Transfer,1572.82,786.41,2,Standard,83.56,1656.3799999999999
12646,23,Female,No,Tablet,TBL345,5,Cancelled,Bank Transfer,6291.28,786.41,8,Standard,66.5,6357.78
12646,23,Female,Yes,Laptop,LTP123,4,Completed,Credit Card,5394.56,674.32,8,Same Day,0.0,5394.56
12646,23,Female,No,Tablet,TBL345,1,Completed,Credit Card,7864.1,786.41,10,Expedited,115.77,7979.870000000001
12647,66,Male,No,Headphones,HDP456,1,Completed,Bank Transfer,1805.9,361.18,5,Expedited,0.0,1805.9
12647,66,Male,No,Smartwatch,SWT567,1,Completed,PayPal,1378.5,459.5,3,Same Day,129.15,1507.65
12648,73,Male,No,Laptop,LTP123,5,Completed,Credit Card,4720.24,674.32,7,Expedited,70.76,4791.0
12650,67,Male,Yes,Laptop,LTP123,3,Cancelled,PayPal,3371.6,674.32,5,Standard,17.55,3389.15
12651,30,Male,Yes,Smartwatch,SWT567,1,Cancelled,PayPal,3676.0,459.5,8,Same Day,0.0,3676.0
12653,21,Male,Yes,Headphones,HDP456,2,Completed,Credit Card,361.18,361.18,1,Standard,230.44,591.62
12653,21,Male,No,Tablet,TBL345,2,Completed,Bank Transfer,3145.64,786.41,4,Expedited,57.62,3203.2599999999998
12655,54,Female,Yes,Smartphone,SMP234,1,Completed,PayPal,1139.68,1139.68,1,Standard,168.12,1307.8000000000002
12656,45,Female,No,Laptop,LTP123,3,Cancelled,PayPal,6743.2,674.32,10,Same Day,186.05,6929.25
12656,45,Female,Yes,Smartwatch,SWT567,1,Completed,PayPal,4595.0,459.5,10,Expedited,220.4,4815.4
12657,29,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,3145.64,786.41,4,Expedited,96.51,3242.15
12657,29,Male,No,Headphones,HDP456,5,Completed,Bank Transfer,1805.9,361.18,5,Same Day,74.2,1880.1000000000001
12659,75,Female,No,Tablet,TBL345,1,Completed,Credit Card,5504.87,786.41,7,Standard,90.13,5595.0
12660,19,Female,No,Laptop,LTP123,3,Completed,PayPal,4045.92,674.32,6,Expedited,62.19,4108.11
12661,58,Male,Yes,Laptop,LTP123,5,Cancelled,Bank Transfer,674.32,674.32,1,Standard,76.86,751.1800000000001
12661,58,Male,No,Headphones,HDP456,2,Cancelled,PayPal,3611.8,361.18,10,Expedited,180.06,3791.86
12663,42,Male,No,Headphones,HDP456,5,Completed,PayPal,2889.44,361.18,8,Standard,196.56,3086.0
12666,71,Male,No,Headphones,HDP456,5,Completed,Credit Card,2889.44,361.18,8,Standard,98.72,2988.16
12666,71,Male,No,Smartphone,SMP234,1,Completed,PayPal,10257.12,1139.68,9,Expedited,0.0,10257.12
12667,40,Female,No,Tablet,TBL345,1,Cancelled,Bank Transfer,4718.46,786.41,6,Same Day,136.24,4854.7
12667,40,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,10257.12,1139.68,9,Standard,55.15,10312.27
12668,75,Male,Yes,Tablet,TBL345,4,Cancelled,Credit Card,2359.23,786.41,3,Same Day,36.96,2396.19
12668,75,Male,Yes,Smartphone,SMP234,4,Cancelled,Credit Card,1139.68,1139.68,1,Expedited,131.28,1270.96
12669,65,Female,No,Laptop,LTP123,4,Completed,PayPal,3371.6,674.32,5,Expedited,99.0,3470.6
12670,20,Female,No,Laptop,LTP123,4,Completed,Credit Card,1348.64,674.32,2,Same Day,159.2,1507.8400000000001
12670,20,Female,No,Smartphone,SMP234,4,Cancelled,PayPal,2279.36,1139.68,2,Same Day,99.18,2378.54
12671,22,Female,No,Smartwatch,SWT567,3,Cancelled,Credit Card,2297.5,459.5,5,Standard,64.81,2362.31
12673,65,Male,No,Laptop,LTP123,1,Completed,Credit Card,4045.92,674.32,6,Expedited,232.8,4278.72
12674,54,Male,No,Smartwatch,SWT567,3,Cancelled,Credit Card,3216.5,459.5,7,Same Day,0.0,3216.5
12674,54,Male,No,Smartphone,SMP234,5,Cancelled,PayPal,3419.04,1139.68,3,Same Day,245.53,3664.57
12675,45,Female,No,Tablet,TBL345,5,Completed,Credit Card,7864.1,786.41,10,Same Day,74.57,7938.67
12677,66,Female,Yes,Laptop,LTP123,5,Completed,PayPal,4045.92,674.32,6,Expedited,86.6,4132.52
12680,77,Female,No,Smartphone,SMP234,1,Completed,PayPal,7977.76,1139.68,7,Standard,0.0,7977.76
12680,77,Female,No,Smartwatch,SWT567,2,Completed,PayPal,3216.5,459.5,7,Standard,192.11,3408.61
12681,42,Male,No,Laptop,LTP123,3,Completed,Credit Card,1348.64,674.32,2,Expedited,0.0,1348.64
12681,42,Male,No,Smartwatch,SWT567,3,Completed,Credit Card,4135.5,459.5,9,Expedited,176.36,4311.86
12681,42,Male,No,Smartwatch,SWT567,1,Completed,PayPal,459.5,459.5,1,Expedited,0.0,459.5
12682,58,Female,Yes,Tablet,TBL345,4,Completed,Credit Card,3145.64,786.41,4,Expedited,51.73,3197.37
12683,50,Female,No,Tablet,TBL345,4,Cancelled,Bank Transfer,2359.23,786.41,3,Same Day,167.39,2526.62
12685,50,Female,No,Tablet,TBL345,3,Cancelled,PayPal,7864.1,786.41,10,Standard,134.32,7998.42
12685,50,Female,No,Smartphone,SMP234,2,Completed,Credit Card,2279.36,1139.68,2,Same Day,196.21,2475.57
12686,55,Male,No,Smartphone,SMP234,2,Completed,PayPal,10257.12,1139.68,9,Standard,0.0,10257.12
12687,30,Male,Yes,Tablet,TBL345,1,Cancelled,PayPal,5504.87,786.41,7,Same Day,142.92,5647.79
12687,30,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,3676.0,459.5,8,Same Day,0.0,3676.0
12688,45,Female,No,Laptop,LTP123,3,Completed,Credit Card,6743.2,674.32,10,Expedited,135.39,6878.59
12690,78,Male,Yes,Laptop,LTP123,3,Completed,Bank Transfer,1348.64,674.32,2,Same Day,97.15,1445.7900000000002
12691,54,Male,No,Smartphone,SMP234,3,Completed,Credit Card,3419.04,1139.68,3,Same Day,151.55,3570.59
12692,34,Female,Yes,Laptop,LTP123,5,Cancelled,Credit Card,6068.88,674.32,9,Standard,94.86,6163.74
12693,29,Female,No,Smartwatch,SWT567,5,Completed,Credit Card,919.0,459.5,2,Standard,0.0,919.0
12693,29,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,1838.0,459.5,4,Standard,0.0,1838.0
12693,29,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,3216.5,459.5,7,Same Day,91.7,3308.2
12693,29,Female,Yes,Smartphone,SMP234,1,Completed,Credit Card,10257.12,1139.68,9,Same Day,240.9,10498.02
12695,74,Female,No,Laptop,LTP123,3,Cancelled,Bank Transfer,674.32,674.32,1,Standard,0.0,674.32
12696,36,Female,Yes,Headphones,HDP456,1,Completed,Bank Transfer,722.36,361.18,2,Standard,130.45,852.81
12697,21,Female,No,Tablet,TBL345,1,Completed,PayPal,3145.64,786.41,4,Expedited,0.0,3145.64
12699,38,Male,No,Smartwatch,SWT567,5,Cancelled,Credit Card,3216.5,459.5,7,Standard,185.58,3402.08
12699,38,Male,Yes,Headphones,HDP456,4,Cancelled,Credit Card,1444.72,361.18,4,Expedited,94.55,1539.27
12700,40,Female,Yes,Tablet,TBL345,5,Completed,Credit Card,7077.69,786.41,9,Standard,83.24,7160.929999999999
12700,40,Female,Yes,Headphones,HDP456,2,Cancelled,PayPal,1444.72,361.18,4,Standard,180.98,1625.7
12702,78,Male,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,3216.5,459.5,7,Same Day,36.04,3252.54
12703,28,Female,No,Headphones,HDP456,4,Completed,Bank Transfer,3250.62,361.18,9,Expedited,190.14,3440.7599999999998
12704,41,Female,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,5698.4,1139.68,5,Expedited,23.26,5721.66
12705,49,Female,Yes,Laptop,LTP123,2,Completed,PayPal,4045.92,674.32,6,Standard,219.76,4265.68
12705,49,Female,No,Smartwatch,SWT567,3,Completed,PayPal,1378.5,459.5,3,Same Day,13.99,1392.49
12705,49,Female,Yes,Laptop,LTP123,4,Cancelled,PayPal,2697.28,674.32,4,Same Day,58.11,2755.3900000000003
12705,49,Female,No,Smartwatch,SWT567,2,Completed,Bank Transfer,2757.0,459.5,6,Standard,46.99,2803.99
12706,79,Male,No,Headphones,HDP456,5,Completed,PayPal,2167.08,361.18,6,Same Day,160.5,2327.58
12706,79,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,5394.56,674.32,8,Expedited,85.85,5480.410000000001
12708,20,Female,No,Laptop,LTP123,1,Completed,PayPal,6743.2,674.32,10,Same Day,185.61,6928.8099999999995
12708,20,Female,Yes,Smartwatch,SWT567,3,Completed,Bank Transfer,3216.5,459.5,7,Same Day,134.33,3350.83
12709,75,Female,No,Laptop,LTP123,3,Completed,PayPal,3371.6,674.32,5,Expedited,66.54,3438.14
12710,53,Male,Yes,Smartwatch,SWT567,4,Completed,Credit Card,2297.5,459.5,5,Same Day,0.0,2297.5
12710,53,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,3145.64,786.41,4,Same Day,15.16,3160.7999999999997
12710,53,Male,No,Laptop,LTP123,4,Cancelled,PayPal,2022.96,674.32,3,Expedited,31.94,2054.9
12712,33,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,5698.4,1139.68,5,Expedited,114.85,5813.25
12713,57,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,3932.05,786.41,5,Expedited,120.77,4052.82
12714,73,Female,No,Headphones,HDP456,5,Cancelled,PayPal,722.36,361.18,2,Expedited,92.43,814.79
12716,79,Male,No,Headphones,HDP456,4,Cancelled,Bank Transfer,1805.9,361.18,5,Same Day,56.03,1861.93
12716,79,Male,No,Laptop,LTP123,2,Cancelled,Credit Card,3371.6,674.32,5,Expedited,72.05,3443.65
12716,79,Male,No,Headphones,HDP456,5,Cancelled,Credit Card,1083.54,361.18,3,Same Day,0.0,1083.54
12716,79,Male,Yes,Laptop,LTP123,2,Cancelled,PayPal,5394.56,674.32,8,Expedited,91.12,5485.68
12717,69,Female,No,Tablet,TBL345,2,Completed,Credit Card,1572.82,786.41,2,Expedited,0.0,1572.82
12717,69,Female,No,Tablet,TBL345,5,Completed,Credit Card,4718.46,786.41,6,Expedited,0.0,4718.46
12718,43,Female,No,Smartphone,SMP234,3,Cancelled,PayPal,2279.36,1139.68,2,Same Day,0.0,2279.36
12719,76,Male,No,Tablet,TBL345,1,Cancelled,Credit Card,2359.23,786.41,3,Same Day,87.17,2446.4
12719,76,Male,No,Smartwatch,SWT567,4,Cancelled,PayPal,1378.5,459.5,3,Same Day,47.88,1426.38
12719,76,Male,No,Smartwatch,SWT567,3,Completed,Bank Transfer,4595.0,459.5,10,Same Day,11.03,4606.03
12719,76,Male,No,Headphones,HDP456,5,Completed,Credit Card,361.18,361.18,1,Expedited,86.97,448.15
12720,48,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,10257.12,1139.68,9,Expedited,110.1,10367.220000000001
12721,70,Female,Yes,Laptop,LTP123,5,Completed,Credit Card,6743.2,674.32,10,Standard,115.97,6859.17
12721,70,Female,No,Tablet,TBL345,2,Cancelled,Bank Transfer,5504.87,786.41,7,Expedited,19.91,5524.78
12724,54,Female,No,Smartwatch,SWT567,1,Completed,Credit Card,2297.5,459.5,5,Expedited,0.0,2297.5
12725,18,Male,Yes,Headphones,HDP456,5,Completed,Bank Transfer,1805.9,361.18,5,Expedited,30.95,1836.8500000000001
12726,22,Female,No,Tablet,TBL345,5,Cancelled,Credit Card,1572.82,786.41,2,Same Day,94.47,1667.29
12726,22,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,459.5,459.5,1,Expedited,98.28,557.78
12726,22,Female,No,Smartphone,SMP234,4,Completed,Credit Card,6838.08,1139.68,6,Expedited,0.0,6838.08
12726,22,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,11396.8,1139.68,10,Standard,28.68,11425.48
12727,34,Male,Yes,Tablet,TBL345,2,Cancelled,Credit Card,2359.23,786.41,3,Same Day,130.05,2489.28
12729,46,Male,Yes,Laptop,LTP123,2,Completed,PayPal,1348.64,674.32,2,Expedited,145.91,1494.5500000000002
12730,35,Female,Yes,Laptop,LTP123,3,Cancelled,Credit Card,1348.64,674.32,2,Expedited,102.86,1451.5
12732,45,Female,Yes,Headphones,HDP456,5,Completed,Credit Card,2889.44,361.18,8,Standard,32.56,2922.0
12733,39,Male,No,Headphones,HDP456,2,Completed,PayPal,3611.8,361.18,10,Standard,142.64,3754.44
12733,39,Male,No,Laptop,LTP123,3,Completed,PayPal,6743.2,674.32,10,Same Day,186.65,6929.849999999999
12734,75,Male,No,Smartphone,SMP234,1,Cancelled,PayPal,4558.72,1139.68,4,Same Day,145.64,4704.360000000001
12735,57,Male,No,Tablet,TBL345,1,Completed,Bank Transfer,5504.87,786.41,7,Same Day,55.42,5560.29
12735,57,Male,No,Tablet,TBL345,1,Completed,Credit Card,2359.23,786.41,3,Standard,134.6,2493.83
12735,57,Male,No,Laptop,LTP123,2,Cancelled,PayPal,2022.96,674.32,3,Standard,72.78,2095.7400000000002
12735,57,Male,No,Smartwatch,SWT567,1,Cancelled,Bank Transfer,4595.0,459.5,10,Standard,81.07,4676.07
12735,57,Male,Yes,Smartphone,SMP234,5,Cancelled,Credit Card,10257.12,1139.68,9,Standard,151.4,10408.52
12736,68,Male,No,Tablet,TBL345,2,Completed,PayPal,6291.28,786.41,8,Standard,0.0,6291.28
12736,68,Male,No,Smartwatch,SWT567,5,Completed,Bank Transfer,1378.5,459.5,3,Expedited,0.0,1378.5
12738,23,Female,No,Smartwatch,SWT567,3,Completed,Credit Card,919.0,459.5,2,Standard,0.0,919.0
12740,74,Male,No,Headphones,HDP456,4,Cancelled,Bank Transfer,361.18,361.18,1,Standard,75.8,436.98
12741,37,Female,No,Tablet,TBL345,4,Completed,PayPal,3932.05,786.41,5,Same Day,91.19,4023.2400000000002
12742,72,Male,Yes,Laptop,LTP123,4,Cancelled,PayPal,1348.64,674.32,2,Standard,117.9,1466.5400000000002
12743,31,Female,No,Tablet,TBL345,2,Completed,Bank Transfer,4718.46,786.41,6,Same Day,190.04,4908.5
12744,24,Female,Yes,Laptop,LTP123,4,Cancelled,PayPal,1348.64,674.32,2,Same Day,57.43,1406.0700000000002
12746,21,Female,Yes,Tablet,TBL345,2,Cancelled,Bank Transfer,6291.28,786.41,8,Standard,211.0,6502.28
12746,21,Female,No,Laptop,LTP123,5,Completed,PayPal,5394.56,674.32,8,Standard,82.33,5476.89
12746,21,Female,No,Laptop,LTP123,2,Completed,Credit Card,4045.92,674.32,6,Standard,90.92,4136.84
12748,58,Female,No,Headphones,HDP456,4,Completed,Credit Card,3250.62,361.18,9,Expedited,90.22,3340.8399999999997
12748,58,Female,No,Tablet,TBL345,3,Completed,Credit Card,7864.1,786.41,10,Standard,172.95,8037.05
12748,58,Female,No,Laptop,LTP123,3,Completed,Bank Transfer,2697.28,674.32,4,Standard,115.42,2812.7000000000003
12749,67,Female,No,Smartwatch,SWT567,5,Completed,PayPal,4595.0,459.5,10,Same Day,0.0,4595.0
12749,67,Female,No,Smartphone,SMP234,4,Cancelled,Credit Card,9117.44,1139.68,8,Standard,208.36,9325.800000000001
12749,67,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,11396.8,1139.68,10,Same Day,162.68,11559.48
12749,67,Female,No,Tablet,TBL345,4,Completed,Credit Card,3145.64,786.41,4,Expedited,157.95,3303.5899999999997
12749,67,Female,No,Smartphone,SMP234,3,Completed,Credit Card,1139.68,1139.68,1,Standard,90.44,1230.1200000000001
12751,24,Female,No,Tablet,TBL345,1,Cancelled,PayPal,7864.1,786.41,10,Same Day,0.0,7864.1
12753,40,Female,No,Laptop,LTP123,3,Completed,Bank Transfer,1348.64,674.32,2,Same Day,139.55,1488.19
12753,40,Female,No,Smartwatch,SWT567,1,Completed,PayPal,1378.5,459.5,3,Standard,0.0,1378.5
12754,42,Female,No,Smartwatch,SWT567,5,Completed,Credit Card,1838.0,459.5,4,Standard,111.48,1949.48
12754,42,Female,No,Smartwatch,SWT567,3,Cancelled,Credit Card,1378.5,459.5,3,Same Day,60.36,1438.86
12754,42,Female,No,Smartphone,SMP234,1,Cancelled,Credit Card,6838.08,1139.68,6,Expedited,82.34,6920.42
12755,35,Female,No,Headphones,HDP456,5,Cancelled,PayPal,361.18,361.18,1,Same Day,126.56,487.74
12755,35,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,9117.44,1139.68,8,Same Day,0.0,9117.44
12755,35,Female,No,Smartphone,SMP234,5,Completed,PayPal,1139.68,1139.68,1,Expedited,111.38,1251.06
12756,63,Male,No,Headphones,HDP456,4,Cancelled,PayPal,2528.26,361.18,7,Standard,190.92,2719.1800000000003
12756,63,Male,No,Tablet,TBL345,2,Completed,Bank Transfer,5504.87,786.41,7,Expedited,0.0,5504.87
12757,77,Male,Yes,Laptop,LTP123,3,Cancelled,Bank Transfer,2022.96,674.32,3,Expedited,20.61,2043.57
12759,22,Male,Yes,Headphones,HDP456,1,Cancelled,Bank Transfer,1805.9,361.18,5,Same Day,73.03,1878.93
12759,22,Male,No,Smartphone,SMP234,1,Cancelled,PayPal,3419.04,1139.68,3,Standard,0.0,3419.04
12759,22,Male,No,Smartwatch,SWT567,5,Cancelled,PayPal,4595.0,459.5,10,Same Day,64.12,4659.12
12761,30,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,1444.72,361.18,4,Standard,0.0,1444.72
12761,30,Male,No,Tablet,TBL345,2,Completed,Bank Transfer,3145.64,786.41,4,Expedited,50.93,3196.5699999999997
12761,30,Male,Yes,Laptop,LTP123,5,Completed,Bank Transfer,2697.28,674.32,4,Standard,99.15,2796.4300000000003
12761,30,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,3145.64,786.41,4,Standard,106.28,3251.92
12763,29,Female,No,Headphones,HDP456,5,Cancelled,Bank Transfer,3250.62,361.18,9,Expedited,53.09,3303.71
12765,37,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,1378.5,459.5,3,Standard,0.0,1378.5
12766,36,Male,No,Smartphone,SMP234,1,Cancelled,Credit Card,6838.08,1139.68,6,Expedited,107.71,6945.79
12768,56,Female,No,Headphones,HDP456,4,Completed,PayPal,2528.26,361.18,7,Expedited,0.0,2528.26
12770,23,Female,No,Headphones,HDP456,3,Completed,PayPal,2528.26,361.18,7,Same Day,45.34,2573.6000000000004
12770,23,Female,Yes,Tablet,TBL345,3,Completed,PayPal,6291.28,786.41,8,Standard,82.63,6373.91
12770,23,Female,No,Smartwatch,SWT567,1,Completed,PayPal,2757.0,459.5,6,Same Day,0.0,2757.0
12770,23,Female,No,Laptop,LTP123,1,Completed,PayPal,6743.2,674.32,10,Same Day,0.0,6743.2
12771,74,Male,No,Laptop,LTP123,2,Cancelled,PayPal,5394.56,674.32,8,Standard,63.72,5458.280000000001
12771,74,Male,Yes,Laptop,LTP123,2,Cancelled,Bank Transfer,2022.96,674.32,3,Same Day,73.52,2096.48
12772,34,Female,No,Smartphone,SMP234,5,Completed,Credit Card,2279.36,1139.68,2,Same Day,0.0,2279.36
12772,34,Female,Yes,Laptop,LTP123,4,Completed,PayPal,1348.64,674.32,2,Standard,143.05,1491.69
12772,34,Female,No,Smartphone,SMP234,4,Cancelled,PayPal,1139.68,1139.68,1,Expedited,150.56,1290.24
12773,23,Male,No,Smartwatch,SWT567,5,Completed,PayPal,1838.0,459.5,4,Same Day,0.0,1838.0
12774,62,Female,No,Tablet,TBL345,3,Cancelled,Credit Card,1572.82,786.41,2,Expedited,99.55,1672.37
12774,62,Female,Yes,Laptop,LTP123,2,Cancelled,Credit Card,3371.6,674.32,5,Expedited,41.44,3413.04
12774,62,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,2757.0,459.5,6,Expedited,0.0,2757.0
12775,76,Male,No,Laptop,LTP123,5,Cancelled,Credit Card,2697.28,674.32,4,Standard,0.0,2697.28
12777,29,Male,Yes,Smartwatch,SWT567,5,Cancelled,Credit Card,2297.5,459.5,5,Expedited,163.38,2460.88
12778,57,Male,Yes,Tablet,TBL345,5,Completed,PayPal,3145.64,786.41,4,Standard,16.68,3162.3199999999997
12779,69,Female,No,Smartphone,SMP234,5,Completed,PayPal,11396.8,1139.68,10,Expedited,88.07,11484.869999999999
12780,56,Female,No,Laptop,LTP123,2,Completed,Credit Card,674.32,674.32,1,Standard,271.7,946.02
12780,56,Female,Yes,Smartphone,SMP234,3,Completed,PayPal,3419.04,1139.68,3,Expedited,132.82,3551.86
12780,56,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,2889.44,361.18,8,Expedited,191.11,3080.55
12781,42,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,1838.0,459.5,4,Expedited,0.0,1838.0
12784,66,Female,No,Laptop,LTP123,5,Completed,Bank Transfer,2697.28,674.32,4,Standard,84.34,2781.6200000000003
12784,66,Female,No,Smartphone,SMP234,5,Completed,PayPal,4558.72,1139.68,4,Same Day,17.69,4576.41
12785,72,Female,No,Headphones,HDP456,3,Cancelled,Credit Card,2528.26,361.18,7,Expedited,158.55,2686.8100000000004
12785,72,Female,No,Smartwatch,SWT567,5,Cancelled,PayPal,2757.0,459.5,6,Standard,0.0,2757.0
12787,36,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,3145.64,786.41,4,Same Day,151.49,3297.13
12787,36,Female,No,Headphones,HDP456,3,Completed,PayPal,3250.62,361.18,9,Same Day,186.17,3436.79
12793,67,Female,No,Headphones,HDP456,1,Completed,Credit Card,3611.8,361.18,10,Same Day,0.0,3611.8
12793,67,Female,Yes,Tablet,TBL345,1,Completed,Credit Card,1572.82,786.41,2,Standard,79.9,1652.72
12793,67,Female,Yes,Tablet,TBL345,5,Cancelled,Bank Transfer,3145.64,786.41,4,Same Day,130.17,3275.81
12794,49,Female,No,Headphones,HDP456,5,Completed,PayPal,3611.8,361.18,10,Expedited,0.0,3611.8
12796,28,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,7077.69,786.41,9,Same Day,0.0,7077.69
12796,28,Male,No,Smartphone,SMP234,2,Completed,Credit Card,2279.36,1139.68,2,Same Day,15.16,2294.52
12796,28,Male,No,Laptop,LTP123,5,Completed,Bank Transfer,2697.28,674.32,4,Standard,0.0,2697.28
12798,50,Male,Yes,Smartwatch,SWT567,4,Completed,Bank Transfer,3216.5,459.5,7,Same Day,0.0,3216.5
12799,31,Female,No,Tablet,TBL345,4,Completed,Bank Transfer,786.41,786.41,1,Same Day,0.0,786.41
12799,31,Female,No,Laptop,LTP123,2,Completed,Credit Card,6068.88,674.32,9,Same Day,0.0,6068.88
12799,31,Female,Yes,Headphones,HDP456,3,Completed,PayPal,2528.26,361.18,7,Expedited,0.0,2528.26
12800,21,Female,No,Smartphone,SMP234,1,Completed,Credit Card,5698.4,1139.68,5,Standard,0.0,5698.4
12800,21,Female,Yes,Smartphone,SMP234,3,Cancelled,Bank Transfer,2279.36,1139.68,2,Expedited,0.0,2279.36
12802,72,Male,No,Laptop,LTP123,2,Completed,Credit Card,2697.28,674.32,4,Standard,0.0,2697.28
12802,72,Male,No,Smartphone,SMP234,2,Completed,PayPal,2279.36,1139.68,2,Same Day,0.0,2279.36
12802,72,Male,No,Tablet,TBL345,5,Completed,PayPal,3932.05,786.41,5,Expedited,0.0,3932.05
12805,21,Female,No,Tablet,TBL345,4,Cancelled,PayPal,6291.28,786.41,8,Standard,93.25,6384.53
12807,71,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,5698.4,1139.68,5,Standard,26.83,5725.23
12807,71,Male,No,Smartwatch,SWT567,4,Completed,PayPal,4135.5,459.5,9,Expedited,0.0,4135.5
12808,60,Male,Yes,Smartphone,SMP234,5,Cancelled,Bank Transfer,9117.44,1139.68,8,Same Day,25.79,9143.230000000001
12808,60,Male,Yes,Smartwatch,SWT567,2,Cancelled,Bank Transfer,2757.0,459.5,6,Expedited,121.55,2878.55
12810,36,Male,No,Smartwatch,SWT567,1,Cancelled,PayPal,4595.0,459.5,10,Expedited,108.23,4703.23
12810,36,Male,No,Tablet,TBL345,2,Completed,PayPal,7077.69,786.41,9,Expedited,0.0,7077.69
12813,19,Female,No,Tablet,TBL345,2,Completed,Bank Transfer,786.41,786.41,1,Same Day,103.8,890.2099999999999
12814,70,Male,No,Smartphone,SMP234,5,Completed,PayPal,7977.76,1139.68,7,Same Day,182.56,8160.320000000001
12815,24,Female,No,Headphones,HDP456,1,Completed,PayPal,2889.44,361.18,8,Same Day,146.68,3036.12
12816,74,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,4045.92,674.32,6,Same Day,202.2,4248.12
12817,60,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,1444.72,361.18,4,Expedited,61.82,1506.54
12817,60,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,6291.28,786.41,8,Expedited,197.43,6488.71
12819,73,Female,Yes,Headphones,HDP456,1,Cancelled,Credit Card,1444.72,361.18,4,Standard,0.0,1444.72
